model,model_adj_r2,model_aic,model_bic,model_f_stat,model_f_stat_pval,model_r2,pred_coef,pred_col,pred_col_pval,pred_num_miss
incoming_math_level_4_2017_n,0.8402324541278452,2808.55404926135,2815.914394479384,1536.6552875992522,3.961049211022293e-118,0.8407796032575443,14.384414574946682,const,2.109286991055843e-12,
incoming_math_level_4_2017_n,0.8402324541278452,2808.55404926135,2815.914394479384,1536.6552875992522,3.961049211022293e-118,0.8407796032575443,0.5294179729192786,incoming_math_level_4_2017_n,3.9610492110221577e-118,156.0
incoming_math_level_4_2017_val,0.2884081564326857,2707.7376143422043,2714.715489794518,98.67729398334814,1.0615112578762633e-19,0.2913608196840023,23.743430425292416,const,3.89545651122005e-05,
incoming_math_level_4_2017_val,0.2884081564326857,2707.7376143422043,2714.715489794518,98.67729398334814,1.0615112578762633e-19,0.2913608196840023,266.6037634248174,incoming_math_level_4_2017_val,1.0615112578762522e-19,207.0
pct_8th_graders_w_hs_credit_2016,0.08494219454909635,4726.967052258365,4735.085298649528,40.63718669619076,4.770857335622807e-10,0.08708518706771662,24.680947192374788,const,1.0301909452012746e-08,
pct_8th_graders_w_hs_credit_2016,0.08494219454909635,4726.967052258365,4735.085298649528,40.63718669619076,4.770857335622807e-10,0.08708518706771662,66.18980933507719,pct_8th_graders_w_hs_credit_2016,4.770857335623271e-10,21.0
pct_8th_graders_w_hs_credit_2016_city_diff,0.07696553355317548,4730.681808465254,4738.800054856418,36.60461068557421,3.1713263176885528e-09,0.07912720677670426,45.74519235894367,const,1.834302494809143e-43,
pct_8th_graders_w_hs_credit_2016_city_diff,0.07696553355317548,4730.681808465254,4738.800054856418,36.60461068557421,3.1713263176885528e-09,0.07912720677670426,63.16719198774436,pct_8th_graders_w_hs_credit_2016_city_diff,3.1713263176888803e-09,21.0
pct_8th_graders_w_hs_credit_2016_comp_diff,-0.002065680651844426,4765.84297295515,4773.961219346314,0.11977263030920042,0.7294520772441461,0.00028107738246896385,44.13875619711435,const,8.732930182197208e-39,
pct_8th_graders_w_hs_credit_2016_comp_diff,-0.002065680651844426,4765.84297295515,4773.961219346314,0.11977263030920042,0.7294520772441461,0.00028107738246896385,4.97168995117638,pct_8th_graders_w_hs_credit_2016_comp_diff,0.7294520772442921,21.0
pct_8th_graders_w_hs_credit_2017,0.09373063910246815,4904.547992519227,4912.748630423267,47.02399264528856,2.3597105080082147e-11,0.09576719946403567,23.244962996438694,const,2.259988079244181e-08,
pct_8th_graders_w_hs_credit_2017,0.09373063910246815,4904.547992519227,4912.748630423267,47.02399264528856,2.3597105080082147e-11,0.09576719946403567,67.68751907290968,pct_8th_graders_w_hs_credit_2017,2.359710508008153e-11,3.0
pct_8th_graders_w_hs_credit_2017_city_diff,0.08544159502039206,4908.608716183862,4916.809354087903,42.573626765720086,1.8596139151284826e-10,0.08749678244731263,45.3056035534123,const,3.3838473916071742e-46,
pct_8th_graders_w_hs_credit_2017_city_diff,0.08544159502039206,4908.608716183862,4916.809354087903,42.573626765720086,1.8596139151284826e-10,0.08749678244731263,64.63364385012355,pct_8th_graders_w_hs_credit_2017_city_diff,1.8596139151284604e-10,3.0
pct_8th_graders_w_hs_credit_2017_comp_diff,-0.0010568044528100895,4948.913822770593,4957.114460674633,0.530218485695724,0.4668988589420263,0.0011927613998929942,43.64591653506841,const,7.141339120469145e-41,
pct_8th_graders_w_hs_credit_2017_comp_diff,-0.0010568044528100895,4948.913822770593,4957.114460674633,0.530218485695724,0.4668988589420263,0.0011927613998929942,9.779290567268308,pct_8th_graders_w_hs_credit_2017_comp_diff,0.4668988589420875,3.0
pct_ell_2016_city_diff,0.024299000397451476,4476.86388633242,4484.856790509659,10.986562649159126,0.0010014517868841282,0.026732169972520148,45.68643651368836,const,4.1722594246457914e-38,
pct_ell_2016_city_diff,0.024299000397451476,4476.86388633242,4484.856790509659,10.986562649159126,0.0010014517868841282,0.026732169972520148,-91.44607004968563,pct_ell_2016_city_diff,0.0010014517868841212,47.0
pct_ell_2016_dist_diff,0.015172153985041126,4480.606773126351,4488.5996773035895,7.177763730605448,0.007685851968315139,0.0176280837756021,45.114465028479685,const,2.5533784754850914e-37,
pct_ell_2016_dist_diff,0.015172153985041126,4480.606773126351,4488.5996773035895,7.177763730605448,0.007685851968315139,0.0176280837756021,-89.33167206858536,pct_ell_2016_dist_diff,0.0076858519683155055,47.0
pct_ell_2016_val,0.019436861461648913,4478.86216850586,4486.855072683098,8.948678815052515,0.002948585130177363,0.02188215607147015,54.772912925429424,const,2.216203117014025e-27,
pct_ell_2016_val,0.019436861461648913,4478.86216850586,4486.855072683098,8.948678815052515,0.002948585130177363,0.02188215607147015,-82.14300393488668,pct_ell_2016_val,0.00294858513017754,47.0
pct_ell_2017_city_diff,0.02508343767880017,4436.441607865048,4444.414511875617,11.21433540402081,0.0008894780942444714,0.027539146903790668,46.275141054629444,const,4.2835107133887885e-38,
pct_ell_2017_city_diff,0.02508343767880017,4436.441607865048,4444.414511875617,11.21433540402081,0.0008894780942444714,0.027539146903790668,-92.38786795336044,pct_ell_2017_city_diff,0.0008894780942444436,51.0
pct_ell_2017_dist_diff,0.019193953324516233,4438.838698176221,4446.81160218679,8.769119588588937,0.0032482312644301087,0.021664497522691284,45.834329780936784,const,1.4808302385525855e-37,
pct_ell_2017_dist_diff,0.019193953324516233,4438.838698176221,4446.81160218679,8.769119588588937,0.0032482312644301087,0.021664497522691284,-98.87534925547763,pct_ell_2017_dist_diff,0.003248231264430037,51.0
pct_ell_2017_val,0.018973650481647897,4438.928084539705,4446.900988550274,8.678223163845143,0.003410558044419071,0.0214447495988227,55.61827388939365,const,1.9162781998640092e-26,
pct_ell_2017_val,0.018973650481647897,4438.928084539705,4446.900988550274,8.678223163845143,0.003410558044419071,0.0214447495988227,-80.81631782642279,pct_ell_2017_val,0.0034105580444190103,51.0
pct_hra_assistance_2016_city_diff,0.16012465823100064,4901.837672386688,4910.051718162173,86.41249316403749,6.486779531152249e-19,0.16199937997602076,47.9630823869677,const,3.3102608321814626e-53,
pct_hra_assistance_2016_city_diff,0.16012465823100064,4901.837672386688,4910.051718162173,86.41249316403749,6.486779531152249e-19,0.16199937997602076,-132.61009917970384,pct_hra_assistance_2016_city_diff,6.486779531153536e-19,0.0
pct_hra_assistance_2016_dist_diff,0.05552113425106797,4954.541217132719,4962.755262908204,27.335653497926405,2.6314440770614496e-07,0.057629346004971826,44.713335181012354,const,1.504430273116314e-44,
pct_hra_assistance_2016_dist_diff,0.05552113425106797,4954.541217132719,4962.755262908204,27.335653497926405,2.6314440770614496e-07,0.057629346004971826,-118.72412700070169,pct_hra_assistance_2016_dist_diff,2.631444077061881e-07,0.0
pct_hra_assistance_2016_val,0.16622009643068902,4898.567149547523,4906.7811953230075,90.31206291032704,1.250862181241357e-19,0.16808121228687056,112.93761429854084,const,2.5998219703827628e-39,
pct_hra_assistance_2016_val,0.16622009643068902,4898.567149547523,4906.7811953230075,90.31206291032704,1.250862181241357e-19,0.16808121228687056,-135.5014828602378,pct_hra_assistance_2016_val,1.2508621812416165e-19,0.0
pct_hra_assistance_2017_city_diff,0.17322870446335326,4894.776981927832,4902.991027703317,94.86690130456077,1.8587373867493785e-20,0.17507417610517617,48.867833959649026,const,6.3768556091369406e-55,
pct_hra_assistance_2017_city_diff,0.17322870446335326,4894.776981927832,4902.991027703317,94.86690130456077,1.8587373867493785e-20,0.17507417610517617,-137.38975824744816,pct_hra_assistance_2017_city_diff,1.858737386749701e-20,0.0
pct_hra_assistance_2017_dist_diff,0.06542790143642718,4949.806721086251,4958.020766861736,32.36376518041913,2.3144101311840623e-08,0.06751399987072093,45.53878978381903,const,7.461922849993092e-46,
pct_hra_assistance_2017_dist_diff,0.06542790143642718,4949.806721086251,4958.020766861736,32.36376518041913,2.3144101311840623e-08,0.06751399987072093,-130.71565402858351,pct_hra_assistance_2017_dist_diff,2.3144101311844458e-08,0.0
pct_hra_assistance_2017_val,0.1829461490262504,4889.468408271793,4897.682454047278,101.31147232961689,1.2887903592446031e-21,0.18476992994360253,113.39840548087197,const,1.549260748458829e-42,
pct_hra_assistance_2017_val,0.1829461490262504,4889.468408271793,4897.682454047278,101.31147232961689,1.2887903592446031e-21,0.18476992994360253,-141.88127658833676,pct_hra_assistance_2017_val,1.288790359244778e-21,0.0
pct_math_level_3_or_4_2016,0.2295198092768732,4863.116121899965,4871.33016767545,134.45557198496428,2.3208084032070016e-27,0.23123963113116597,2.6290822798450413,const,0.5457633323572157,
pct_math_level_3_or_4_2016,0.2295198092768732,4863.116121899965,4871.33016767545,134.45557198496428,2.3208084032070016e-27,0.23123963113116597,127.14355652483344,pct_math_level_3_or_4_2016,2.3208084032076875e-27,0.0
pct_math_level_3_or_4_2016_city_diff,0.25212111829794415,4849.748088549365,4857.96213432485,152.02747752473212,2.8568720948740567e-30,0.25379049080174343,45.55264496039641,const,6.94284186892631e-55,
pct_math_level_3_or_4_2016_city_diff,0.25212111829794415,4849.748088549365,4857.96213432485,152.02747752473212,2.8568720948740567e-30,0.25379049080174343,135.42705217399396,pct_math_level_3_or_4_2016_city_diff,2.856872094874409e-30,0.0
pct_math_level_3_or_4_2016_comp_diff,0.008996779737491023,4976.131145629889,4984.345191405374,5.067148562169457,0.02486855859039782,0.011208840497005546,43.714377997367905,const,1.3663633845710388e-41,
pct_math_level_3_or_4_2016_comp_diff,0.008996779737491023,4976.131145629889,4984.345191405374,5.067148562169457,0.02486855859039782,0.011208840497005546,80.0811045928041,pct_math_level_3_or_4_2016_comp_diff,0.02486855859040118,0.0
pct_math_level_3_or_4_2017,0.22370487047520538,4856.5279650671455,4864.737551531975,129.81193414626838,1.4332725023238e-26,0.2254415486173189,2.7761742917137626,const,0.5284842756144896,
pct_math_level_3_or_4_2017,0.22370487047520538,4856.5279650671455,4864.737551531975,129.81193414626838,1.4332725023238e-26,0.2254415486173189,124.64848490476251,pct_math_level_3_or_4_2017,1.4332725023236328e-26,1.0
pct_math_level_3_or_4_2017_city_diff,0.25382358095402247,4838.800286749762,4847.009873214592,153.05404216808543,1.9829605457617825e-30,0.25549287943063537,45.8117417216249,const,3.309522261288078e-55,
pct_math_level_3_or_4_2017_city_diff,0.25382358095402247,4838.800286749762,4847.009873214592,153.05404216808543,1.9829605457617825e-30,0.25549287943063537,135.87059534111003,pct_math_level_3_or_4_2017_city_diff,1.9829605457615124e-30,1.0
pct_math_level_3_or_4_2017_comp_diff,0.011306554843056649,4964.877459328218,4973.087045793048,6.111827169081725,0.013800118421295462,0.013518397002244331,44.508978365180226,const,4.799924880983369e-42,
pct_math_level_3_or_4_2017_comp_diff,0.011306554843056649,4964.877459328218,4973.087045793048,6.111827169081725,0.013800118421295462,0.013518397002244331,103.4017638218166,pct_math_level_3_or_4_2017_comp_diff,0.01380011842129374,1.0
pct_poverty_2016_city_diff,0.13855947191166906,4913.220963940969,4921.435009716454,73.05911655234159,2.0088744698806794e-16,0.14048233023329482,47.46187030281472,const,1.7284334164842726e-51,
pct_poverty_2016_city_diff,0.13855947191166906,4913.220963940969,4921.435009716454,73.05911655234159,2.0088744698806794e-16,0.14048233023329482,-200.25951646279336,pct_poverty_2016_city_diff,2.0088744698810526e-16,0.0
pct_poverty_2016_dist_diff,0.04736075659137817,4958.403952035323,4966.6179978108075,23.27245948531265,1.9318847417197206e-06,0.04948718347398673,44.76867446144001,const,2.9014265616365627e-44,
pct_poverty_2016_dist_diff,0.04736075659137817,4958.403952035323,4966.6179978108075,23.27245948531265,1.9318847417197206e-06,0.04948718347398673,-230.1412231877308,pct_poverty_2016_dist_diff,1.931884741720063e-06,0.0
pct_poverty_2016_val,0.1441273179379896,4910.309472186564,4918.523517962049,76.44234065358472,4.627760692434227e-17,0.14603774803187808,103.96423023826534,const,4.314584005203573e-37,
pct_poverty_2016_val,0.1441273179379896,4910.309472186564,4918.523517962049,76.44234065358472,4.627760692434227e-17,0.14603774803187808,-204.78381489914466,pct_poverty_2016_val,4.6277606924354105e-17,0.0
pct_poverty_2017_city_diff,0.1293271357860799,4918.007438308747,4926.221484084232,67.54457628523105,2.248887304025918e-15,0.13127060200084317,48.404211700417804,const,6.98800832062431e-52,
pct_poverty_2017_city_diff,0.1293271357860799,4918.007438308747,4926.221484084232,67.54457628523105,2.248887304025918e-15,0.13127060200084317,-187.38522586561584,pct_poverty_2017_city_diff,2.248887304026417e-15,0.0
pct_poverty_2017_dist_diff,0.04257694005265655,4960.653028532186,4968.867074307671,20.92271749193008,6.201295825862515e-06,0.04471404509718191,45.070380924445715,const,2.4876831062207936e-44,
pct_poverty_2017_dist_diff,0.04257694005265655,4960.653028532186,4968.867074307671,20.92271749193008,6.201295825862515e-06,0.04471404509718191,-211.53981555509745,pct_poverty_2017_dist_diff,6.2012958258637405e-06,0.0
pct_poverty_2017_val,0.1403005345266921,4912.312569058838,4920.526614834323,74.11233982605005,1.2705337586443356e-16,0.14221950654783788,101.67777144045128,const,6.191250909702591e-37,
pct_poverty_2017_val,0.1403005345266921,4912.312569058838,4920.526614834323,74.11233982605005,1.2705337586443356e-16,0.14221950654783788,-196.46916207072954,pct_poverty_2017_val,1.2705337586445407e-16,0.0
pct_students_w_disabilities_2016_city_diff,0.1892733979521385,4835.073102965684,4843.264752090548,104.4234168226385,3.790078843307908e-22,0.19110348057527138,51.097562704585904,const,2.131164784406198e-57,
pct_students_w_disabilities_2016_city_diff,0.1892733979521385,4835.073102965684,4843.264752090548,104.4234168226385,3.790078843307908e-22,0.19110348057527138,-365.9439471966986,pct_students_w_disabilities_2016_city_diff,3.7900788433075086e-22,5.0
pct_students_w_disabilities_2016_dist_diff,0.0805844452722988,4890.9315514664795,4899.123200591344,39.82782825683337,6.749959061070733e-10,0.08265987541841102,46.68155219670999,const,4.047909248744381e-47,
pct_students_w_disabilities_2016_dist_diff,0.0805844452722988,4890.9315514664795,4899.123200591344,39.82782825683337,6.749959061070733e-10,0.08265987541841102,-279.599051722941,pct_students_w_disabilities_2016_dist_diff,6.749959061070093e-10,5.0
pct_students_w_disabilities_2016_val,0.1650073860836293,4848.167548332938,4856.359197457803,88.54361513713823,2.7413980457605246e-19,0.16689224525725543,116.63094676128046,const,4.6005566153340205e-38,
pct_students_w_disabilities_2016_val,0.1650073860836293,4848.167548332938,4856.359197457803,88.54361513713823,2.7413980457605246e-19,0.16689224525725543,-335.411103922978,pct_students_w_disabilities_2016_val,2.7413980457602935e-19,5.0
pct_students_w_disabilities_2017_city_diff,0.1883452708990082,4845.777868202187,4853.9740167665195,104.03063270731506,4.4025324576329425e-22,0.19017332209067705,51.6725994818095,const,6.225117859507085e-58,
pct_students_w_disabilities_2017_city_diff,0.1883452708990082,4845.777868202187,4853.9740167665195,104.03063270731506,4.4025324576329425e-22,0.19017332209067705,-360.9508477922626,pct_students_w_disabilities_2017_city_diff,4.402532457633133e-22,4.0
pct_students_w_disabilities_2017_dist_diff,0.07609712607644181,4903.419569063582,4911.615717627914,37.56999553909347,1.951844019263786e-09,0.07817798840509849,46.88486096195467,const,3.7095911903955587e-47,
pct_students_w_disabilities_2017_dist_diff,0.07609712607644181,4903.419569063582,4911.615717627914,37.56999553909347,1.951844019263786e-09,0.07817798840509849,-272.59572451861163,pct_students_w_disabilities_2017_dist_diff,1.951844019263845e-09,4.0
pct_students_w_disabilities_2017_val,0.1631025701758736,4859.40665122365,4867.602799787983,87.5309637446328,4.168292023425618e-19,0.16498747429709903,116.72185727830463,const,1.0759949173520506e-37,
pct_students_w_disabilities_2017_val,0.1631025701758736,4859.40665122365,4867.602799787983,87.5309637446328,4.168292023425618e-19,0.16498747429709903,-329.7517647717369,pct_students_w_disabilities_2017_val,4.1682920234257496e-19,4.0
pct_temp_housing_2016_city_diff,0.16581107765247982,4806.80929985914,4814.982849312964,88.25968559327642,3.1909054110249826e-19,0.16771128020908022,49.57537330755256,const,1.9474972509904548e-53,
pct_temp_housing_2016_city_diff,0.16581107765247982,4806.80929985914,4814.982849312964,88.25968559327642,3.1909054110249826e-19,0.16771128020908022,-292.2975300661353,pct_temp_housing_2016_city_diff,3.1909054110250615e-19,9.0
pct_temp_housing_2016_dist_diff,0.03571197508528101,4870.578556493301,4878.7521059471255,17.2581683660594,3.924436516855695e-05,0.03790853095069047,44.4564788235389,const,4.580224620168285e-42,
pct_temp_housing_2016_dist_diff,0.03571197508528101,4870.578556493301,4878.7521059471255,17.2581683660594,3.924436516855695e-05,0.03790853095069047,-174.84006481649635,pct_temp_housing_2016_dist_diff,3.9244365168559005e-05,9.0
pct_temp_housing_2016_val,0.17194059124709404,4803.56429951185,4811.737848965674,92.15519823771272,6.235815160642563e-20,0.17382683135814858,81.88162348200461,const,1.2932044716183557e-49,
pct_temp_housing_2016_val,0.17194059124709404,4803.56429951185,4811.737848965674,92.15519823771272,6.235815160642563e-20,0.17382683135814858,-298.10608607117626,pct_temp_housing_2016_val,6.235815160642564e-20,9.0
pct_temp_housing_2017_city_diff,0.1742767750276003,4820.105740937094,4828.28836070125,94.07726301357295,2.749384329520543e-20,0.1761491632928438,50.454147401052616,const,4.4225547084246695e-55,
pct_temp_housing_2017_city_diff,0.1742767750276003,4820.105740937094,4828.28836070125,94.07726301357295,2.749384329520543e-20,0.1761491632928438,-275.19352615006915,pct_temp_housing_2017_city_diff,2.7493843295211006e-20,7.0
pct_temp_housing_2017_dist_diff,0.04537483642303086,4884.221874592387,4892.404494356543,21.961424050020053,3.7147255140000493e-06,0.047539519333636204,45.03123619539321,const,2.603311499133116e-43,
pct_temp_housing_2017_dist_diff,0.04537483642303086,4884.221874592387,4892.404494356543,21.961424050020053,3.7147255140000493e-06,0.047539519333636204,-181.08287086800212,pct_temp_housing_2017_dist_diff,3.714725514000783e-06,7.0
pct_temp_housing_2017_val,0.1741795032962311,4820.1578062923745,4828.34042605653,94.01435512951628,2.8223241470045904e-20,0.176052112132294,81.84343004034464,const,4.973175737024166e-50,
pct_temp_housing_2017_val,0.1741795032962311,4820.1578062923745,4828.34042605653,94.01435512951628,2.8223241470045904e-20,0.176052112132294,-275.09074450487753,pct_temp_housing_2017_val,2.822324147004945e-20,7.0
sa_attendance_90plus_2016,0.13534548172821015,4814.212743600156,4822.381742426306,69.56070227383232,9.76762642620884e-16,0.13731957880189016,-119.66919784288221,const,3.1859019619927294e-09,
sa_attendance_90plus_2016,0.13534548172821015,4814.212743600156,4822.381742426306,69.56070227383232,9.76762642620884e-16,0.13731957880189016,202.52948224499303,sa_attendance_90plus_2016,9.767626426207395e-16,10.0
sa_attendance_90plus_2016_city_diff,0.13030763193428274,4816.763124146545,4824.932122972696,66.62635810425225,3.53928736297408e-15,0.1322932309481315,47.55222085897925,const,1.5285773721771129e-49,
sa_attendance_90plus_2016_city_diff,0.13030763193428274,4816.763124146545,4824.932122972696,66.62635810425225,3.53928736297408e-15,0.1322932309481315,198.2544858792694,sa_attendance_90plus_2016_city_diff,3.5392873629735718e-15,10.0
sa_attendance_90plus_2016_dist_diff,0.032991660794546185,4863.32678738255,4871.4957862087,15.943353477059421,7.655386866106579e-05,0.03519944239090578,44.72999859085754,const,3.213403105860928e-42,
sa_attendance_90plus_2016_dist_diff,0.032991660794546185,4863.32678738255,4871.4957862087,15.943353477059421,7.655386866106579e-05,0.03519944239090578,120.71576272071097,sa_attendance_90plus_2016_dist_diff,7.655386866105565e-05,10.0
sa_attendance_90plus_2017,0.1447827395679394,4860.055592427756,4868.247241552621,75.9970289376455,5.784013216505719e-17,0.14671325257117207,-117.97816602823454,const,7.077987068408028e-10,
sa_attendance_90plus_2017,0.1447827395679394,4860.055592427756,4868.247241552621,75.9970289376455,5.784013216505719e-17,0.14671325257117207,204.25779105396006,sa_attendance_90plus_2017,5.784013216505025e-17,5.0
sa_attendance_90plus_2017_city_diff,0.14282036500200967,4861.073224135703,4869.264873260568,74.81115825977207,9.66145341782092e-17,0.14475530774466883,47.74420612563085,const,4.1791872688964174e-51,
sa_attendance_90plus_2017_city_diff,0.14282036500200967,4861.073224135703,4869.264873260568,74.81115825977207,9.66145341782092e-17,0.14475530774466883,202.38337085867138,sa_attendance_90plus_2017_city_diff,9.661453417820355e-17,5.0
sa_attendance_90plus_2017_dist_diff,-0.001578261093889921,4930.1972709839865,4938.388920108851,0.3019320688633528,0.5829512240394722,0.0006826379153512807,43.713284770781094,const,9.364879003693768e-40,
sa_attendance_90plus_2017_dist_diff,-0.001578261093889921,4930.1972709839865,4938.388920108851,0.3019320688633528,0.5829512240394722,0.0006826379153512807,-24.719490997158196,sa_attendance_90plus_2017_dist_diff,0.5829512240395034,5.0
white_2016_num_students,0.28951898739622195,3238.174711449702,3245.535056667736,119.98916764837308,1.3108443761076877e-23,0.29195214154897464,32.755902648279694,const,1.4208759860820665e-13,
white_2016_num_students,0.28951898739622195,3238.174711449702,3245.535056667736,119.98916764837308,1.3108443761076877e-23,0.29195214154897464,0.19446547563238462,white_2016_num_students,1.3108443761076804e-23,156.0
white_2017_num_students,0.2940273122613235,3317.4338621876973,3324.848082717195,125.94561788351827,1.2631699180382945e-24,0.29638055455378576,32.137518426918724,const,8.684276584101141e-14,
white_2017_num_students,0.2940273122613235,3317.4338621876973,3324.848082717195,125.94561788351827,1.2631699180382945e-24,0.29638055455378576,0.1961910504476108,white_2017_num_students,1.263169918038247e-24,148.0
Community School?_Yes,0.024448260930159393,4969.075296218339,4977.289341993824,12.227309078608814,0.0005180326622748434,0.026625831776297515,46.65270935960594,const,3.500942790118157e-43,
Community School?_Yes,0.024448260930159393,4969.075296218339,4977.289341993824,12.227309078608814,0.0005180326622748434,0.026625831776297515,-34.25736052239671,Community School?_Yes,0.0005180326622749446,0.0
Community School?_nan,0.0,4979.192333324782,4983.299356212525,,,0.0,43.371937639198144,const,6.845613503026031e-41,
Rigorous Instruction Rating_Approaching Target,0.03577677327985984,4963.830811714428,4972.044857489913,17.62270103562778,3.2513315388292934e-05,0.037929057268074495,50.679878048780466,const,5.5872956053658207e-42,
Rigorous Instruction Rating_Approaching Target,0.03577677327985984,4963.830811714428,4972.044857489913,17.62270103562778,3.2513315388292934e-05,0.037929057268074495,-27.117894577706075,Rigorous Instruction Rating_Approaching Target,3.2513315388299704e-05,0.0
Rigorous Instruction Rating_Exceeding Target,0.05941468091545876,4952.6864209380565,4960.900466713541,29.299162776676347,1.0138396708369849e-07,0.06151420171698674,34.801169590643276,const,4.727206807495598e-24,
Rigorous Instruction Rating_Exceeding Target,0.05941468091545876,4952.6864209380565,4960.900466713541,29.299162776676347,1.0138396708369849e-07,0.06151420171698674,35.965185549543655,Rigorous Instruction Rating_Exceeding Target,1.0138396708371734e-07,0.0
Rigorous Instruction Rating_Not Meeting Target,-0.0005355468130667784,4980.429377105061,4988.643422880546,0.7602034500242659,0.38373292463574915,0.001697791461069631,43.580717488789205,const,5.951403718157156e-41,
Rigorous Instruction Rating_Not Meeting Target,-0.0005355468130667784,4980.429377105061,4988.643422880546,0.7602034500242659,0.38373292463574915,0.001697791461069631,-31.247384155456,Rigorous Instruction Rating_Not Meeting Target,0.38373292463566677,0.0
Rigorous Instruction Rating_nan,-0.0022335565633464505,4981.190729533822,4989.404775309307,0.001596649976146432,0.968144369029267,3.5719111254328695e-06,43.350230414746505,const,1.0856059006940428e-39,
Rigorous Instruction Rating_nan,-0.0022335565633464505,4981.190729533822,4989.404775309307,0.001596649976146432,0.968144369029267,3.5719111254328695e-06,0.6497695852534228,Rigorous Instruction Rating_nan,0.9681443690299227,0.0
Collaborative Teachers Rating_Approaching Target,0.0009848047671593418,4979.746585739263,4987.960631514748,1.4416274525079005,0.23051203933990144,0.003214749399375494,44.92799999999996,const,1.6880679071253558e-37,
Collaborative Teachers Rating_Approaching Target,0.0009848047671593418,4979.746585739263,4987.960631514748,1.4416274525079005,0.23051203933990144,0.003214749399375494,-9.441513513513476,Collaborative Teachers Rating_Approaching Target,0.2305120393399427,0.0
Collaborative Teachers Rating_Exceeding Target,0.06143424202936021,4951.721322069389,4959.935367844874,30.324040639051688,6.176842395192317e-08,0.06352925488197325,31.785467128027676,const,5.6667701258006675e-18,
Collaborative Teachers Rating_Exceeding Target,0.06143424202936021,4951.721322069389,4959.935367844874,30.324040639051688,6.176842395192317e-08,0.06352925488197325,32.51453287197232,Collaborative Teachers Rating_Exceeding Target,6.176842395193827e-08,0.0
Collaborative Teachers Rating_Not Meeting Target,0.0016747296358161634,4979.43639698208,4987.650442757565,1.7515374989676242,0.18636005844527553,0.0039031342571648198,43.781531531531535,const,3.5558908880771935e-41,
Collaborative Teachers Rating_Not Meeting Target,0.0016747296358161634,4979.43639698208,4987.650442757565,1.7515374989676242,0.18636005844527553,0.0039031342571648198,-36.781531531531606,Collaborative Teachers Rating_Not Meeting Target,0.1863600584453131,0.0
Collaborative Teachers Rating_nan,-0.0022335565633464505,4981.190729533822,4989.404775309307,0.001596649976146432,0.968144369029267,3.5719111254328695e-06,43.350230414746505,const,1.0856059006940428e-39,
Collaborative Teachers Rating_nan,-0.0022335565633464505,4981.190729533822,4989.404775309307,0.001596649976146432,0.968144369029267,3.5719111254328695e-06,0.6497695852534228,Collaborative Teachers Rating_nan,0.9681443690299227,0.0
Supportive Environment Rating_Approaching Target,0.015342381922235249,4973.246859903009,4981.460905678494,7.980484358186896,0.004940060385742688,0.017540278391158903,47.892441860465084,const,3.296070712770328e-39,
Supportive Environment Rating_Approaching Target,0.015342381922235249,4973.246859903009,4981.460905678494,7.980484358186896,0.004940060385742688,0.017540278391158903,-19.33053709856031,Supportive Environment Rating_Approaching Target,0.004940060385743584,0.0
Supportive Environment Rating_Exceeding Target,0.00952177743779492,4975.893218624511,4984.107264399996,5.306764343689769,0.021700765329410968,0.011732666327442742,40.16164383561645,const,8.140415425689503e-31,
Supportive Environment Rating_Exceeding Target,0.00952177743779492,4975.893218624511,4984.107264399996,5.306764343689769,0.021700765329410968,0.011732666327442742,17.159784735812156,Supportive Environment Rating_Exceeding Target,0.021700765329416023,0.0
Supportive Environment Rating_nan,-0.0021874740306455642,4981.1700841136535,4989.384129889138,0.02215065432033547,0.8817541402919784,4.9551581029927405e-05,43.28306264501158,const,2.2325105543585977e-39,
Supportive Environment Rating_nan,-0.0021874740306455642,4981.1700841136535,4989.384129889138,0.02215065432033547,0.8817541402919784,4.9551581029927405e-05,2.2169373549883944,Supportive Environment Rating_nan,0.8817541402916618,0.0
Effective School Leadership Rating_Approaching Target,-0.0021390241736485294,4981.148377085567,4989.3624228610515,0.043762585151601384,0.8343912471589026,9.789329102483091e-05,43.69914040114615,const,9.164196308346893e-34,
Effective School Leadership Rating_Approaching Target,-0.0021390241736485294,4981.148377085567,4989.3624228610515,0.043762585151601384,0.8343912471589026,9.789329102483091e-05,-1.469140401146138,Effective School Leadership Rating_Approaching Target,0.8343912471590021,0.0
Effective School Leadership Rating_Exceeding Target,-0.002005495623653708,4981.088546750534,4989.302592526019,0.10333621589801073,0.7480124496643752,0.00023112378622047736,43.884393063583836,const,9.186871756996224e-34,
Effective School Leadership Rating_Exceeding Target,-0.002005495623653708,4981.088546750534,4989.302592526019,0.10333621589801073,0.7480124496643752,0.00023112378622047736,-2.233907626690601,Effective School Leadership Rating_Exceeding Target,0.7480124496643585,0.0
Effective School Leadership Rating_Not Meeting Target,-0.0014553994172914475,4980.841980218115,4989.0560259936,0.34892862994602786,0.5550187699431188,0.0007799920992650478,43.881355932203405,const,6.289755520797271e-39,
Effective School Leadership Rating_Not Meeting Target,-0.0014553994172914475,4980.841980218115,4989.0560259936,0.34892862994602786,0.5550187699431188,0.0007799920992650478,-6.353578154425607,Effective School Leadership Rating_Not Meeting Target,0.555018769943016,0.0
Effective School Leadership Rating_nan,0.00016764620500964167,4980.113701495563,4988.327747271048,1.0751180931075748,0.3003528224446631,0.0023994148518734493,43.89449541284404,const,1.0476032880941264e-40,
